Prov Name,Province,District,Secteur,Cellule,Village,HH
North,Amajyaruguru,Burera,Nemba,Rubona,Butunda,90
North,Amajyaruguru,Burera,Nemba,Rubona,Cyabarenge,105
North,Amajyaruguru,Burera,Nemba,Rubona,Kadehero,104
North,Amajyaruguru,Burera,Nemba,Rubona,Kanyaru,143
North,Amajyaruguru,Burera,Nemba,Rubona,Murandamo,48
North,Amajyaruguru,Burera,Nemba,Rubona,Ngongwe,73
North,Amajyaruguru,Burera,Nemba,Rubona,Nyantweri,67
North,Amajyaruguru,Burera,Nemba,Rubona,Rebero,83
North,Amajyaruguru,Burera,Nemba,Rushara,Bishingwe,101
North,Amajyaruguru,Burera,Nemba,Rushara,Bugondo,101
North,Amajyaruguru,Burera,Nemba,Rushara,Cyave,159
North,Amajyaruguru,Burera,Nemba,Rushara,Kagesera,153
North,Amajyaruguru,Burera,Nemba,Rushara,Mugomero,121
North,Amajyaruguru,Burera,Nemba,Rushara,Nyabitare,94
North,Amajyaruguru,Burera,Rugarama,Cyahi,Busura,181
North,Amajyaruguru,Burera,Rugarama,Cyahi,Gakore,172
North,Amajyaruguru,Burera,Rugarama,Cyahi,Hanika,123
North,Amajyaruguru,Burera,Rugarama,Cyahi,Karutwe,100
North,Amajyaruguru,Burera,Rugarama,Cyahi,Nguri,132
North,Amajyaruguru,Burera,Rugarama,Cyahi,Nyabiho,222
North,Amajyaruguru,Burera,Rugarama,Cyahi,Rubeja,116
North,Amajyaruguru,Burera,Rugarama,Cyahi,Ruganda ,69
North,Amajyaruguru,Burera,Rugarama,Cyahi,Tatiro,236
North,Amajyaruguru,Burera,Rugarama,Gafumba,Bambiro,110
North,Amajyaruguru,Burera,Rugarama,Gafumba,Basumba,75
North,Amajyaruguru,Burera,Rugarama,Gafumba,Gacogo,158
North,Amajyaruguru,Burera,Rugarama,Gafumba,Gahunga,243
North,Amajyaruguru,Burera,Rugarama,Gafumba,Kabaya,59
North,Amajyaruguru,Burera,Rugarama,Gafumba,Kanyangezi,123
North,Amajyaruguru,Burera,Rugarama,Gafumba,Muturirwa,102
North,Amajyaruguru,Burera,Rugarama,Gafumba,Nyarwondo,159
North,Amajyaruguru,Burera,Rugarama,Gafumba,Rugarama,123
North,Amajyaruguru,Burera,Rugarama,Gafumba,Rutamba,140
North,Amajyaruguru,Burera,Rugarama,Karangara,Gahama,136
North,Amajyaruguru,Burera,Rugarama,Karangara,Gasiza,150
North,Amajyaruguru,Burera,Rugarama,Karangara,Kabaya,175
North,Amajyaruguru,Burera,Rugarama,Karangara,Kanyamugezi,136
North,Amajyaruguru,Burera,Rugarama,Karangara,Maya,165
North,Amajyaruguru,Burera,Rugarama,Karangara,Muhabura,152
North,Amajyaruguru,Burera,Rugarama,Karangara,Rugwiro,112
North,Amajyaruguru,Burera,Rugarama,Karangara,Rukiko,148
North,Amajyaruguru,Burera,Rugarama,Karangara,Sasa,187
North,Amajyaruguru,Burera,Rugarama,Rurembo,Birwa,88
North,Amajyaruguru,Burera,Rugarama,Rurembo,Gashore,150
North,Amajyaruguru,Burera,Rugarama,Rurembo,Mpinga,94
North,Amajyaruguru,Burera,Rugarama,Rurembo,Nyakiriba,133
North,Amajyaruguru,Burera,Rugarama,Rurembo,Rwambeho,114
North,Amajyaruguru,Burera,Rugarama,Rurembo,Rwinkuba,151
North,Amajyaruguru,Burera,Rugengabari,Kilibata,Bushima,149
North,Amajyaruguru,Burera,Rugengabari,Kilibata,Cyogo,98
North,Amajyaruguru,Burera,Rugengabari,Kilibata,Murungu,119
North,Amajyaruguru,Burera,Rugengabari,Kilibata,Musheke,147
North,Amajyaruguru,Burera,Rugengabari,Kilibata,Remera,130
North,Amajyaruguru,Burera,Rugengabari,Kilibata,Taba,155
North,Amajyaruguru,Burera,Rugengabari,Mucaca,Burago,76
North,Amajyaruguru,Burera,Rugengabari,Mucaca,Burande,125
North,Amajyaruguru,Burera,Rugengabari,Mucaca,Gahinga,145
North,Amajyaruguru,Burera,Rugengabari,Mucaca,Kamonyi,85
North,Amajyaruguru,Burera,Rugengabari,Mucaca,Karubamba,98
North,Amajyaruguru,Burera,Rugengabari,Mucaca,Mugina,100
North,Amajyaruguru,Burera,Rugengabari,Mucaca,Nkoto,126
North,Amajyaruguru,Burera,Rugengabari,Mucaca,Nyabikungu,97
North,Amajyaruguru,Burera,Rugengabari,Mucaca,Rihiro,191
North,Amajyaruguru,Burera,Rugengabari,Nyanamo,Kabira,112
North,Amajyaruguru,Burera,Rugengabari,Nyanamo,Kabukoko,85
North,Amajyaruguru,Burera,Rugengabari,Nyanamo,Kabuyenge,186
North,Amajyaruguru,Burera,Rugengabari,Nyanamo,Kamonyi,138
North,Amajyaruguru,Burera,Rugengabari,Nyanamo,Kiziba,157
North,Amajyaruguru,Burera,Rugengabari,Nyanamo,Murambo,158
North,Amajyaruguru,Burera,Rugengabari,Nyanamo,Rwenjeli,133
North,Amajyaruguru,Burera,Rugengabari,Nyanamo,Taba,92
North,Amajyaruguru,Burera,Rugengabari,Rukandabyuma,Gatenga,133
North,Amajyaruguru,Burera,Rugengabari,Rukandabyuma,Kinyefurwe,126
North,Amajyaruguru,Burera,Rugengabari,Rukandabyuma,Mubuga,99
North,Amajyaruguru,Burera,Rugengabari,Rukandabyuma,Murambo,59
North,Amajyaruguru,Burera,Rugengabari,Rukandabyuma,Ngoma,105
North,Amajyaruguru,Burera,Rugengabari,Rukandabyuma,Nyansyo,105
North,Amajyaruguru,Burera,Rugengabari,Rukandabyuma,Remya,151
North,Amajyaruguru,Burera,Rugengabari,Rukandabyuma,Rugandu,116
North,Amajyaruguru,Burera,Rugengabari,Rukandabyuma,Seta,142
North,Amajyaruguru,Burera,Ruhunde,Gaseke,Gahe,100
North,Amajyaruguru,Burera,Ruhunde,Gaseke,Gatare,108
North,Amajyaruguru,Burera,Ruhunde,Gaseke,Kanyoni,109
North,Amajyaruguru,Burera,Ruhunde,Gaseke,Kintobo,86
North,Amajyaruguru,Burera,Ruhunde,Gaseke,Mukaka,92
North,Amajyaruguru,Burera,Ruhunde,Gaseke,Murambo,101
North,Amajyaruguru,Burera,Ruhunde,Gaseke,Rugaragara,87
North,Amajyaruguru,Burera,Ruhunde,Gaseke,Rukiniro,99
North,Amajyaruguru,Burera,Ruhunde,Gaseke,Rukwavu,82
North,Amajyaruguru,Burera,Ruhunde,Gatare,Gashinge,104
North,Amajyaruguru,Burera,Ruhunde,Gatare,Gashishori,165
North,Amajyaruguru,Burera,Ruhunde,Gatare,Gatete,103
North,Amajyaruguru,Burera,Ruhunde,Gatare,Gitwe,103
North,Amajyaruguru,Burera,Ruhunde,Gatare,Nganzo,58
North,Amajyaruguru,Burera,Ruhunde,Gatare,Ruganda,85
North,Amajyaruguru,Burera,Ruhunde,Gatare,Rukingu,138
North,Amajyaruguru,Burera,Ruhunde,Gatare,Terimbere,123
North,Amajyaruguru,Burera,Ruhunde,Gitovu,Cyasuri,150
North,Amajyaruguru,Burera,Ruhunde,Gitovu,Genda,148
North,Amajyaruguru,Burera,Ruhunde,Gitovu,Kaberano,143
North,Amajyaruguru,Burera,Ruhunde,Gitovu,Kamonyi,114
North,Amajyaruguru,Burera,Ruhunde,Gitovu,Muremure,108
North,Amajyaruguru,Burera,Ruhunde,Gitovu,Mweru,99
North,Amajyaruguru,Burera,Ruhunde,Gitovu,Ngoma,98
North,Amajyaruguru,Burera,Ruhunde,Gitovu,Tetero,131
North,Amajyaruguru,Burera,Ruhunde,Rusekera,Bugambanyoni,120
North,Amajyaruguru,Burera,Ruhunde,Rusekera,Gasura,161
North,Amajyaruguru,Burera,Ruhunde,Rusekera,Gatokezo,102
North,Amajyaruguru,Burera,Ruhunde,Rusekera,Matyazo,160
North,Amajyaruguru,Burera,Ruhunde,Rusekera,Rubyiniro,124
North,Amajyaruguru,Burera,Ruhunde,Rusekera,Rusenge,86
North,Amajyaruguru,Burera,Ruhunde,Rusekera,Tarasi,119
North,Amajyaruguru,Burera,Rusarabuye,Kabona,Bucyaba,119
North,Amajyaruguru,Burera,Rusarabuye,Kabona,Busutamo,127
North,Amajyaruguru,Burera,Rusarabuye,Kabona,Buzamuye,116
North,Amajyaruguru,Burera,Rusarabuye,Kabona,Gahinga,93
North,Amajyaruguru,Burera,Rusarabuye,Kabona,Gasongati,72
North,Amajyaruguru,Burera,Rusarabuye,Kabona,Gikore ,95
North,Amajyaruguru,Burera,Rusarabuye,Kabona,Karambo,139
North,Amajyaruguru,Burera,Rusarabuye,Kabona,Muharuro,103
North,Amajyaruguru,Burera,Rusarabuye,Kabona,Munanira,91
North,Amajyaruguru,Burera,Rusarabuye,Kabona,Murambo,65
North,Amajyaruguru,Burera,Rusarabuye,Kabona,Musebeya,96
North,Amajyaruguru,Burera,Rusarabuye,Kabona,Ntagara,129
North,Amajyaruguru,Burera,Rusarabuye,Kabona,Rutuku,126
North,Amajyaruguru,Burera,Rusarabuye,Ndago,Burehe,118
North,Amajyaruguru,Burera,Rusarabuye,Ndago,Gacaca,133
North,Amajyaruguru,Burera,Rusarabuye,Ndago,Gaseke,107
North,Amajyaruguru,Burera,Rusarabuye,Ndago,Gitovu,246
North,Amajyaruguru,Burera,Rusarabuye,Ndago,Kajerijeri,182
North,Amajyaruguru,Burera,Rusarabuye,Ndago,Karorero,127
North,Amajyaruguru,Burera,Rusarabuye,Ndago,Kirambo,161
North,Amajyaruguru,Burera,Rusarabuye,Ndago,Ndago,156
North,Amajyaruguru,Burera,Rusarabuye,Ndago,Nyarungu,184
North,Amajyaruguru,Burera,Rusarabuye,Ruhanga,Bisayu II,179
North,Amajyaruguru,Burera,Rusarabuye,Ruhanga,Bumba,156
North,Amajyaruguru,Burera,Rusarabuye,Ruhanga,Kamukondo,73
North,Amajyaruguru,Burera,Rusarabuye,Ruhanga,Kanigo,59
North,Amajyaruguru,Burera,Rusarabuye,Ruhanga,Karuhanga,85
North,Amajyaruguru,Burera,Rusarabuye,Ruhanga,Kibuye,92
North,Amajyaruguru,Burera,Rusarabuye,Ruhanga,Ngundu,61
North,Amajyaruguru,Burera,Rusarabuye,Ruhanga,Ruhanga,70
North,Amajyaruguru,Burera,Rusarabuye,Ruhanga,Ruhurura I,209
North,Amajyaruguru,Burera,Rusarabuye,Ruhanga,Rutoro,137
North,Amajyaruguru,Burera,Rwerere,Gacundura,Burindwa,144
North,Amajyaruguru,Burera,Rwerere,Gacundura,Gacundura,172
North,Amajyaruguru,Burera,Rwerere,Gacundura,Kanigo,115
North,Amajyaruguru,Burera,Rwerere,Gacundura,Karegamazi,128
North,Amajyaruguru,Burera,Rwerere,Gacundura,Moma,142
North,Amajyaruguru,Burera,Rwerere,Gacundura,Rugaragara,118
North,Amajyaruguru,Burera,Rwerere,Gacundura,Rugarambiro,68
North,Amajyaruguru,Burera,Rwerere,Gacundura,Sarambwe,157
North,Amajyaruguru,Burera,Rwerere,Gashoro,Bisaga,204
North,Amajyaruguru,Burera,Rwerere,Gashoro,Cyapa,93
North,Amajyaruguru,Burera,Rwerere,Gashoro,Gashoro,146
North,Amajyaruguru,Burera,Rwerere,Gashoro,Kibuye,109
North,Amajyaruguru,Burera,Rwerere,Gashoro,Ngonya,196
North,Amajyaruguru,Burera,Rwerere,Gashoro,Rugezi,144
North,Amajyaruguru,Burera,Rwerere,Gashoro,Rwerere,112
North,Amajyaruguru,Burera,Rwerere,Ruconsho,Buhore,216
North,Amajyaruguru,Burera,Rwerere,Ruconsho,Kamatengu,153
North,Amajyaruguru,Burera,Rwerere,Ruconsho,Kinkware,164
North,Amajyaruguru,Burera,Rwerere,Ruconsho,Mugera,100
North,Amajyaruguru,Burera,Rwerere,Ruconsho,Ngoma,188
North,Amajyaruguru,Burera,Rwerere,Ruconsho,Ruconsho,177
North,Amajyaruguru,Burera,Rwerere,Rugari,Gacyamu,137
North,Amajyaruguru,Burera,Rwerere,Rugari,Gatovu,132
North,Amajyaruguru,Burera,Rwerere,Rugari,Mucaca,144
North,Amajyaruguru,Burera,Rwerere,Rugari,Murambo,139
North,Amajyaruguru,Burera,Rwerere,Rugari,Mushubi,111
North,Amajyaruguru,Burera,Rwerere,Rugari,Tangata,135
North,Amajyaruguru,Gakenke,Busengo ,Birambo ,Birambo ,104
North,Amajyaruguru,Gakenke,Busengo ,Birambo ,Gitwa ,110
North,Amajyaruguru,Gakenke,Busengo ,Birambo ,Kirwa ,143
North,Amajyaruguru,Gakenke,Busengo ,Birambo ,Nyarubande ,130
North,Amajyaruguru,Gakenke,Busengo ,Butereri ,Buhuga ,98
North,Amajyaruguru,Gakenke,Busengo ,Butereri ,Butereri ,117
North,Amajyaruguru,Gakenke,Busengo ,Butereri ,Gasakuza ,116
North,Amajyaruguru,Gakenke,Busengo ,Butereri ,Kirwa ,126
North,Amajyaruguru,Gakenke,Busengo ,Butereri ,Rubaga ,135
North,Amajyaruguru,Gakenke,Busengo ,Butereri ,Rugendabari ,114
North,Amajyaruguru,Gakenke,Busengo ,Butereri ,Rwinkuba ,94
North,Amajyaruguru,Gakenke,Busengo ,Byibuhiro ,Gatoke ,150
North,Amajyaruguru,Gakenke,Busengo ,Byibuhiro ,Kamina ,98
North,Amajyaruguru,Gakenke,Busengo ,Byibuhiro ,Karambi ,116
North,Amajyaruguru,Gakenke,Busengo ,Byibuhiro ,Nyagasozi ,134
North,Amajyaruguru,Gakenke,Busengo ,Byibuhiro ,Ruboza ,119
North,Amajyaruguru,Gakenke,Busengo ,Kamina ,Bunyangezi ,123
North,Amajyaruguru,Gakenke,Busengo ,Kamina ,Kajereri ,140
North,Amajyaruguru,Gakenke,Busengo ,Kamina ,Kamina ,149
North,Amajyaruguru,Gakenke,Busengo ,Kamina ,Mwendo ,120
North,Amajyaruguru,Gakenke,Busengo ,Kamina ,Nyarubuye ,143
North,Amajyaruguru,Gakenke,Busengo ,Kamina ,Rwankuba ,135
North,Amajyaruguru,Gakenke,Busengo ,Kirabo ,Gasaso ,130
North,Amajyaruguru,Gakenke,Busengo ,Kirabo ,Kirabo ,106
North,Amajyaruguru,Gakenke,Busengo ,Kirabo ,Munyinya ,111
North,Amajyaruguru,Gakenke,Busengo ,Kirabo ,Ngezi ,118
North,Amajyaruguru,Gakenke,Busengo ,Kirabo ,Rusebeya ,124
North,Amajyaruguru,Gakenke,Busengo ,Kirabo ,Wimfizi ,115
North,Amajyaruguru,Gakenke,Busengo ,Mwumba ,Kabuga ,136
North,Amajyaruguru,Gakenke,Busengo ,Mwumba ,Kamonyi ,93
North,Amajyaruguru,Gakenke,Busengo ,Mwumba ,Karaba ,93
North,Amajyaruguru,Gakenke,Busengo ,Mwumba ,Mugunga ,127
North,Amajyaruguru,Gakenke,Busengo ,Mwumba ,Rutenga ,129
North,Amajyaruguru,Gakenke,Busengo ,Ruhanga ,Bukinga ,93
North,Amajyaruguru,Gakenke,Busengo ,Ruhanga ,Gashirwe ,128
North,Amajyaruguru,Gakenke,Busengo ,Ruhanga ,Kabaya ,100
North,Amajyaruguru,Gakenke,Busengo ,Ruhanga ,Kabugiri ,102
North,Amajyaruguru,Gakenke,Busengo ,Ruhanga ,Rurangara ,97
North,Amajyaruguru,Gakenke,Coko ,Kiruku ,Buhuri ,119
North,Amajyaruguru,Gakenke,Coko ,Kiruku ,Bukamba ,130
North,Amajyaruguru,Gakenke,Coko ,Kiruku ,Bushagashi ,103
North,Amajyaruguru,Gakenke,Coko ,Kiruku ,Gatare ,96
North,Amajyaruguru,Gakenke,Coko ,Kiruku ,Mucumazo ,110
North,Amajyaruguru,Gakenke,Coko ,Kiruku ,Ntarabana ,102
North,Amajyaruguru,Gakenke,Coko ,Kiruku ,Nyamasuka ,83
North,Amajyaruguru,Gakenke,Coko ,Kiruku ,Rubuguma ,72
North,Amajyaruguru,Gakenke,Coko ,Mbirima ,Akanduga ,176
North,Amajyaruguru,Gakenke,Coko ,Mbirima ,Burengo ,95
North,Amajyaruguru,Gakenke,Coko ,Mbirima ,Bushyama ,118
North,Amajyaruguru,Gakenke,Coko ,Mbirima ,Matovu ,66
North,Amajyaruguru,Gakenke,Coko ,Mbirima ,Mbogo ,104
North,Amajyaruguru,Gakenke,Coko ,Mbirima ,Murambi ,118
North,Amajyaruguru,Gakenke,Coko ,Mbirima ,Rwahi ,128
North,Amajyaruguru,Gakenke,Coko ,Mbirima ,Shyunga ,129
North,Amajyaruguru,Gakenke,Coko ,Nyange ,Buhara ,133
North,Amajyaruguru,Gakenke,Coko ,Nyange ,Gaseke ,133
North,Amajyaruguru,Gakenke,Coko ,Nyange ,Karambo ,152
North,Amajyaruguru,Gakenke,Coko ,Nyange ,Karoli ,210
North,Amajyaruguru,Gakenke,Coko ,Nyange ,Musasa ,157
North,Amajyaruguru,Gakenke,Coko ,Nyange ,Ntobwe ,128
North,Amajyaruguru,Gakenke,Coko ,Nyange ,Vumandi ,108
North,Amajyaruguru,Gakenke,Coko ,Nyanza ,Baramba ,127
North,Amajyaruguru,Gakenke,Coko ,Nyanza ,Gikamba ,124
North,Amajyaruguru,Gakenke,Coko ,Nyanza ,Gitaba ,123
North,Amajyaruguru,Gakenke,Coko ,Nyanza ,Kavumu ,106
North,Amajyaruguru,Gakenke,Coko ,Nyanza ,Tumba ,148
North,Amajyaruguru,Gakenke,Cyabingo ,Muhaza ,Buraza ,88
North,Amajyaruguru,Gakenke,Cyabingo ,Muhaza ,Busoga ,119
North,Amajyaruguru,Gakenke,Cyabingo ,Muhaza ,Karombero ,93
North,Amajyaruguru,Gakenke,Cyabingo ,Muhaza ,Muhaza ,135
North,Amajyaruguru,Gakenke,Cyabingo ,Muhaza ,Mushirarungu ,134
North,Amajyaruguru,Gakenke,Cyabingo ,Muhaza ,Ntaraga ,105
North,Amajyaruguru,Gakenke,Cyabingo ,Muhaza ,Rutaramiro ,122
North,Amajyaruguru,Gakenke,Cyabingo ,Muhororo ,Butaraga ,101
North,Amajyaruguru,Gakenke,Cyabingo ,Muhororo ,Gatoki ,92
North,Amajyaruguru,Gakenke,Cyabingo ,Muhororo ,Gatorero ,97
North,Amajyaruguru,Gakenke,Cyabingo ,Muhororo ,Kabungwe ,147
North,Amajyaruguru,Gakenke,Cyabingo ,Muhororo ,Karenge ,71
North,Amajyaruguru,Gakenke,Cyabingo ,Muhororo ,Muhororo ,136
North,Amajyaruguru,Gakenke,Cyabingo ,Muhororo ,Musebeya ,89
North,Amajyaruguru,Gakenke,Cyabingo ,Muhororo ,Tongoburo ,80
North,Amajyaruguru,Gakenke,Cyabingo ,Muramba ,Bukuba ,140
North,Amajyaruguru,Gakenke,Cyabingo ,Muramba ,Gahama ,160
North,Amajyaruguru,Gakenke,Cyabingo ,Muramba ,Gatare ,92
North,Amajyaruguru,Gakenke,Cyabingo ,Muramba ,Musebeya ,127
North,Amajyaruguru,Gakenke,Cyabingo ,Muramba ,Rugaragara ,114
North,Amajyaruguru,Gakenke,Cyabingo ,Muramba ,Rwobe ,115
North,Amajyaruguru,Gakenke,Cyabingo ,Mutanda ,Cyabingo ,127
North,Amajyaruguru,Gakenke,Cyabingo ,Mutanda ,Gishubi ,114
North,Amajyaruguru,Gakenke,Cyabingo ,Mutanda ,Kambare ,125
North,Amajyaruguru,Gakenke,Cyabingo ,Mutanda ,Kanyamukenke ,133
North,Amajyaruguru,Gakenke,Cyabingo ,Mutanda ,Mucaca ,92
North,Amajyaruguru,Gakenke,Cyabingo ,Mutanda ,Mutanda ,135
North,Amajyaruguru,Gakenke,Cyabingo ,Rukore ,Kigote ,137
North,Amajyaruguru,Gakenke,Cyabingo ,Rukore ,Muramba ,104
North,Amajyaruguru,Gakenke,Cyabingo ,Rukore ,Murehe ,128
North,Amajyaruguru,Gakenke,Cyabingo ,Rukore ,Nyabisika ,106
North,Amajyaruguru,Gakenke,Cyabingo ,Rukore ,Nyamugali ,135
North,Amajyaruguru,Gakenke,Cyabingo ,Rukore ,Rugendabare ,145
North,Amajyaruguru,Gakenke,Cyabingo ,Rukore ,Rukore ,95
North,Amajyaruguru,Gakenke,Gakenke ,Buheta ,Buyagiro ,109
North,Amajyaruguru,Gakenke,Gakenke ,Buheta ,Gatwa ,80
North,Amajyaruguru,Gakenke,Gakenke ,Buheta ,Gihemba ,90
North,Amajyaruguru,Gakenke,Gakenke ,Buheta ,Gikerera ,88
North,Amajyaruguru,Gakenke,Gakenke ,Buheta ,Karambi ,113
North,Amajyaruguru,Gakenke,Gakenke ,Buheta ,Karorero ,125
North,Amajyaruguru,Gakenke,Gakenke ,Buheta ,Mucuro ,93
North,Amajyaruguru,Gakenke,Gakenke ,Buheta ,Murambi ,103
North,Amajyaruguru,Gakenke,Gakenke ,Buheta ,Ndora ,95
North,Amajyaruguru,Gakenke,Gakenke ,Buheta ,Rusebeya ,83
North,Amajyaruguru,Gakenke,Gakenke ,Kagoma ,Bukanka ,79
North,Amajyaruguru,Gakenke,Gakenke ,Kagoma ,Cyandago ,120
North,Amajyaruguru,Gakenke,Gakenke ,Kagoma ,Gitenga ,127
North,Amajyaruguru,Gakenke,Gakenke ,Kagoma ,Kamatare ,138
North,Amajyaruguru,Gakenke,Gakenke ,Kagoma ,Murama ,104
North,Amajyaruguru,Gakenke,Gakenke ,Kagoma ,Murambi ,254
North,Amajyaruguru,Gakenke,Gakenke ,Kagoma ,Musave ,161
North,Amajyaruguru,Gakenke,Gakenke ,Kagoma ,Ntobwe ,112
North,Amajyaruguru,Gakenke,Gakenke ,Kagoma ,Rurambi ,116
North,Amajyaruguru,Gakenke,Gakenke ,Kagoma ,Rusuri ,84
North,Amajyaruguru,Gakenke,Gakenke ,Nganzo ,Bwimba ,99
North,Amajyaruguru,Gakenke,Gakenke ,Nganzo ,Gahondo ,135
North,Amajyaruguru,Gakenke,Gakenke ,Nganzo ,Gashigwe ,79
North,Amajyaruguru,Gakenke,Gakenke ,Nganzo ,Gishyinguro ,113
North,Amajyaruguru,Gakenke,Gakenke ,Nganzo ,Kaniga ,75
North,Amajyaruguru,Gakenke,Gakenke ,Nganzo ,Kanyiramanyana ,119
North,Amajyaruguru,Gakenke,Gakenke ,Nganzo ,Karambi ,96
North,Amajyaruguru,Gakenke,Gakenke ,Nganzo ,Karehe ,108
North,Amajyaruguru,Gakenke,Gakenke ,Nganzo ,Karenge,157
North,Amajyaruguru,Gakenke,Gakenke ,Nganzo ,Karuganda ,148
North,Amajyaruguru,Gakenke,Gakenke ,Nganzo ,Mbizi ,102
North,Amajyaruguru,Gakenke,Gakenke ,Nganzo ,Mbogo ,77
North,Amajyaruguru,Gakenke,Gakenke ,Nganzo ,Muyira ,123
North,Amajyaruguru,Gakenke,Gakenke ,Nganzo ,Ryabazungu ,84
North,Amajyaruguru,Gakenke,Gakenke ,Rusagara ,Akarugamba ,102
North,Amajyaruguru,Gakenke,Gakenke ,Rusagara ,Busingiryi ,73
North,Amajyaruguru,Gakenke,Gakenke ,Rusagara ,Kabaya ,86
North,Amajyaruguru,Gakenke,Gakenke ,Rusagara ,Kageyo ,59
North,Amajyaruguru,Gakenke,Gakenke ,Rusagara ,Kakinungu ,43
North,Amajyaruguru,Gakenke,Gakenke ,Rusagara ,Kivumu ,82
North,Amajyaruguru,Gakenke,Gakenke ,Rusagara ,Mazinga ,97
North,Amajyaruguru,Gakenke,Gakenke ,Rusagara ,Museke ,102
North,Amajyaruguru,Gakenke,Gakenke ,Rusagara ,Nyamabuye ,72
North,Amajyaruguru,Gakenke,Gakenke ,Rusagara ,Ruberano ,78
North,Amajyaruguru,Gakenke,Gakenke ,Rusagara ,Sitwe ,122
North,Amajyaruguru,Gakenke,Gakenke ,Rusagara ,Umujyi Wa Gakenke ,105
North,Amajyaruguru,Gakenke,Gashenyi ,Nyacyina ,Bwiyando ,128
North,Amajyaruguru,Gakenke,Gashenyi ,Nyacyina ,Gashinge ,106
North,Amajyaruguru,Gakenke,Gashenyi ,Nyacyina ,Kadehero ,109
North,Amajyaruguru,Gakenke,Gashenyi ,Nyacyina ,Masoro ,135
North,Amajyaruguru,Gakenke,Gashenyi ,Nyacyina ,Mukira ,110
North,Amajyaruguru,Gakenke,Gashenyi ,Nyacyina ,Nyamure ,148
North,Amajyaruguru,Gakenke,Gashenyi ,Nyacyina ,Rugarama ,150
North,Amajyaruguru,Gakenke,Gashenyi ,Nyacyina ,Rugendabari ,133
North,Amajyaruguru,Gakenke,Gashenyi ,Nyacyina ,Ruhore ,100
North,Amajyaruguru,Gakenke,Gashenyi ,Rukura ,Gahihi ,109
North,Amajyaruguru,Gakenke,Gashenyi ,Rukura ,Gikoro ,92
North,Amajyaruguru,Gakenke,Gashenyi ,Rukura ,Kara ,108
North,Amajyaruguru,Gakenke,Gashenyi ,Rukura ,Kirambo ,179
North,Amajyaruguru,Gakenke,Gashenyi ,Rukura ,Murandi ,138
North,Amajyaruguru,Gakenke,Gashenyi ,Rukura ,Nyamataha ,122
North,Amajyaruguru,Gakenke,Gashenyi ,Rutabo ,Buhira ,132
North,Amajyaruguru,Gakenke,Gashenyi ,Rutabo ,Buturuba ,114
North,Amajyaruguru,Gakenke,Gashenyi ,Rutabo ,Gasanzwe ,83
North,Amajyaruguru,Gakenke,Gashenyi ,Rutabo ,Kabwika ,82
North,Amajyaruguru,Gakenke,Gashenyi ,Rutabo ,Kamurambo ,112
North,Amajyaruguru,Gakenke,Gashenyi ,Rutabo ,Kanwa ,114
North,Amajyaruguru,Gakenke,Gashenyi ,Rutabo ,Rubuga ,113
North,Amajyaruguru,Gakenke,Gashenyi ,Rutenderi ,Gaseke ,127
North,Amajyaruguru,Gakenke,Gashenyi ,Rutenderi ,Gatwa,87
North,Amajyaruguru,Gakenke,Gashenyi ,Rutenderi ,Gitaba ,78
North,Amajyaruguru,Gakenke,Gashenyi ,Rutenderi ,Kabere ,93
North,Amajyaruguru,Gakenke,Gashenyi ,Rutenderi ,Kabugomba ,100
North,Amajyaruguru,Gakenke,Gashenyi ,Rutenderi ,Kibara ,100
North,Amajyaruguru,Gakenke,Gashenyi ,Rutenderi ,Murambo ,110
North,Amajyaruguru,Gakenke,Gashenyi ,Taba ,Busaro ,102
North,Amajyaruguru,Gakenke,Gashenyi ,Taba ,Bushita ,103
North,Amajyaruguru,Gakenke,Gashenyi ,Taba ,Gasharu ,86
North,Amajyaruguru,Gakenke,Gashenyi ,Taba ,Gihanga ,106
North,Amajyaruguru,Gakenke,Gashenyi ,Taba ,Kangomba ,106
North,Amajyaruguru,Gakenke,Gashenyi ,Taba ,Kanteko ,147
North,Amajyaruguru,Gakenke,Gashenyi ,Taba ,Murambi ,90
North,Amajyaruguru,Gakenke,Gashenyi ,Taba ,Mwisha ,145
North,Amajyaruguru,Gakenke,Gashenyi ,Taba ,Rutenderi ,92
North,Amajyaruguru,Gakenke,Janja ,Gakindo ,Bukerera ,140
North,Amajyaruguru,Gakenke,Janja ,Gakindo ,Bunyironko ,114
North,Amajyaruguru,Gakenke,Janja ,Gakindo ,Kabusoro ,239
North,Amajyaruguru,Gakenke,Janja ,Gakindo ,Kibonwa ,155
North,Amajyaruguru,Gakenke,Janja ,Gakindo ,Rubona ,163
North,Amajyaruguru,Gakenke,Janja ,Gakindo ,Rurumbya ,125
North,Amajyaruguru,Gakenke,Janja ,Gashyamba ,Burega ,154
North,Amajyaruguru,Gakenke,Janja ,Gashyamba ,Gatongo ,134
North,Amajyaruguru,Gakenke,Janja ,Gashyamba ,Gitovu ,139
North,Amajyaruguru,Gakenke,Janja ,Gashyamba ,Nyabikenke ,132
North,Amajyaruguru,Gakenke,Janja ,Gashyamba ,Rwampali ,154
North,Amajyaruguru,Gakenke,Janja ,Gatwa ,Buhanga ,110
North,Amajyaruguru,Gakenke,Janja ,Gatwa ,Gitega ,349
North,Amajyaruguru,Gakenke,Janja ,Gatwa ,Kinoko ,82
